Mass of chassis: 1.25
Time X Y Z
29.1246 -1.06817e-18 0.0932294 3.93449e-12
29.1256 -1.0971e-18 0.0932294 2.83705e-12
29.1266 -1.07204e-18 0.0932294 2.11659e-12
29.1276 -1.05693e-18 0.0932294 1.71594e-12
29.1286 -1.03755e-18 0.0932294 1.58426e-12
29.1296 -1.05512e-18 0.0932294 1.68089e-12
29.1306 -1.10111e-18 0.0932294 1.96438e-12
29.1316 -1.09878e-18 0.0932294 2.40882e-12
29.1326 -1.09362e-18 0.0932294 2.98916e-12
29.1336 -1.09413e-18 0.0932294 3.68491e-12
29.1346 -1.10318e-18 0.0932294 4.47472e-12
29.1356 -1.11222e-18 0.0932294 1.70546e-12
29.1366 -1.16105e-18 0.0932294 -4.35808e-13
29.1376 -1.17436e-18 0.0932294 -2.02788e-12
29.1386 -1.1294e-18 0.0932294 -3.14998e-12
29.1396 -1.11997e-18 0.0932294 -3.88053e-12
29.1406 -1.11196e-18 0.0932294 -4.27516e-12
29.1416 -1.12242e-18 0.0932294 -4.39391e-12
29.1426 -1.1201e-18 0.0932294 -4.27383e-12
29.1436 -1.13625e-18 0.0932294 -3.95712e-12
29.1446 -1.11261e-18 0.0932294 -3.47132e-12
29.1456 -1.08754e-18 0.0932294 -2.84666e-12
29.1466 -1.06958e-18 0.0932294 -2.10802e-12
29.1476 -1.06868e-18 0.0932294 -1.27191e-12
29.1486 -1.06778e-18 0.0932294 -3.99778e-12
29.1496 -1.04271e-18 0.0932294 -6.09443e-12
29.1506 -1.00628e-18 0.0932294 -7.63621e-12
29.1516 -1.05227e-18 0.0932294 -8.71191e-12
29.1526 -1.04e-18 0.0932294 -9.39566e-12
29.1536 -1.05188e-18 0.0932294 -9.75087e-12
29.1546 -1.04672e-18 0.0932294 -9.82134e-12
29.1556 -1.05576e-18 0.0932294 -9.65509e-12
29.1566 -1.04775e-18 0.0932294 -9.28938e-12
29.1576 -1.04258e-18 0.0932294 -8.7542e-12
29.1586 -1.06442e-18 0.0932294 -8.07997e-12
29.1596 -1.08056e-18 0.0932294 -7.28793e-12
29.1606 -1.2104e-18 0.0932294 -2.75661e-12
29.1616 -1.20807e-18 0.0932294 1.30552e-12
29.1626 -1.18017e-18 0.0932294 4.93986e-12
29.1636 -1.06131e-18 0.0932294 4.56743e-12
29.1646 -1.06325e-18 0.0932294 4.44368e-12
29.1656 -1.03108e-18 0.0932294 4.54553e-12
29.1666 -9.98915e-19 0.0932294 4.84052e-12
29.1676 -9.9659e-19 0.0932294 5.2989e-12
29.1686 -1.03548e-18 0.0932294 5.8895e-12
29.1696 -1.04594e-18 0.0932294 6.59234e-12
29.1706 -1.03367e-18 0.0932294 7.38562e-12
29.1716 -1.04271e-18 0.0932294 8.25166e-12
29.1726 -1.02049e-18 0.0932294 9.17633e-12
29.1736 -1.07074e-18 0.0932294 1.01457e-11
29.1746 -1.05421e-18 0.0932294 1.11536e-11
29.1756 -1.05757e-18 0.0932294 1.21901e-11
29.1766 -9.24501e-19 0.0932294 9.61076e-12
29.1776 -9.47755e-19 0.0932294 7.61682e-12
29.1786 -9.44008e-19 0.0932294 6.13681e-12
29.1796 -9.1184e-19 0.0932294 5.09013e-12
29.1806 -9.25146e-19 0.0932294 4.41248e-12
29.1816 -9.68296e-19 0.0932294 4.04692e-12
29.1826 -9.97234e-19 0.0932294 3.94183e-12
29.1836 -1.00344e-18 0.0932294 4.05783e-12
29.1846 -1.03379e-18 0.0932294 4.35644e-12
29.1856 -1.02863e-18 0.0932294 4.81241e-12
29.1866 -1.04051e-18 0.0932294 5.39646e-12
29.1876 -1.02966e-18 0.0932294 6.08836e-12
29.1886 -1.04155e-18 0.0932294 3.23212e-12
29.1896 -1.0378e-18 0.0932294 1.0133e-12
29.1906 -1.05253e-18 0.0932294 -6.4155e-13
29.1916 -1.04594e-18 0.0932294 -1.82141e-12
29.1926 -1.0223e-18 0.0932294 -2.59681e-12
29.1936 -1.05692e-18 0.0932294 -3.03003e-12
29.1946 -1.08444e-18 0.0932294 -3.17157e-12
29.1956 -1.04374e-18 0.0932294 -3.07133e-12
29.1966 -1.03431e-18 0.0932294 -2.7672e-12
29.1976 -1.02062e-18 0.0932294 -2.29353e-12
29.1986 -1.0055e-18 0.0932294 -1.6806e-12
29.1996 -1.00744e-18 0.0932294 -9.48578e-13
29.2006 -1.00938e-18 0.0932294 -1.21394e-13
29.2016 -1.01273e-18 0.0932294 7.88152e-13
29.2026 -1.03883e-18 0.0932294 -1.8753e-12
29.2036 -1.06493e-18 0.0932294 -3.91992e-12
29.2046 -1.04697e-18 0.0932294 -5.42139e-12
29.2056 -1.0617e-18 0.0932294 -6.46487e-12
29.2066 -1.075e-18 0.0932294 -7.12234e-12
29.2076 -1.06841e-18 0.0932294 -7.45063e-12
29.2086 -1.05472e-18 0.0932294 -7.5051e-12
29.2096 -1.06376e-18 0.0932294 -7.32641e-12
29.2106 -1.08986e-18 0.0932294 -6.95128e-12
29.2116 -1.11311e-18 0.0932294 -6.41305e-12
29.2126 -1.12784e-18 0.0932294 -5.73831e-12
29.2136 -1.12552e-18 0.0932294 -4.95073e-12
29.2146 -1.12035e-18 0.0932294 -4.07056e-12
29.2156 -1.02423e-18 0.0932294 -6.74995e-12
29.2166 -1.07449e-18 0.0932294 -8.80294e-12
29.2176 -1.08353e-18 0.0932294 -1.03064e-11
29.2186 -1.08831e-18 0.0932294 -1.13493e-11
29.2196 -1.07746e-18 0.0932294 -1.19984e-11
29.2206 -1.0595e-18 0.0932294 -1.23213e-11
29.2216 -1.24618e-18 0.0932294 -8.72838e-12
29.2226 -1.21543e-18 0.0932294 -5.45086e-12
29.2236 -1.21168e-18 0.0932294 -2.4696e-12
29.2246 -1.19799e-18 0.0932294 2.53168e-13
29.2256 -1.18572e-18 0.0932294 2.75471e-12
29.2266 -1.18908e-18 0.0932294 5.06602e-12
29.2276 -1.13559e-18 0.0932294 7.21275e-12
29.2286 -1.13184e-18 0.0932294 9.21975e-12
29.2296 -9.91673e-19 0.0932294 7.46774e-12
29.2306 -9.87927e-19 0.0932294 6.1718e-12
29.2316 -9.8418e-19 0.0932294 5.27907e-12
29.2326 -9.87539e-19 0.0932294 4.72588e-12
29.2336 -1.02358e-18 0.0932294 4.45675e-12
29.2346 -1.03831e-18 0.0932294 4.42804e-12
29.2356 -1.06299e-18 0.0932294 4.59954e-12
29.2366 -1.08766e-18 0.0932294 4.94354e-12
29.2376 -1.05123e-18 0.0932294 5.43055e-12
29.2386 -1.01338e-18 0.0932294 6.03825e-12
29.2396 -1.021e-18 0.0932294 6.7475e-12
29.2406 -1.04709e-18 0.0932294 7.53912e-12
29.2416 -1.03198e-18 0.0932294 8.39669e-12
29.2426 -1.10781e-18 0.0932294 5.66851e-12
29.2436 -1.09412e-18 0.0932294 3.5486e-12
29.2446 -1.106e-18 0.0932294 1.96501e-12
29.2456 -1.10794e-18 0.0932294 8.32931e-13
29.2466 -1.11414e-18 0.0932294 8.06728e-14
29.2476 -1.12745e-18 0.0932294 -3.45494e-13
29.2486 -1.11518e-18 0.0932294 -5.00179e-13
29.2496 -1.05743e-18 0.0932294 -4.25331e-13
29.2506 -1.08779e-18 0.0932294 -1.61601e-13
29.2516 -1.03288e-18 0.0932294 2.6389e-13
29.2526 -1.02345e-18 0.0932294 8.2506e-13
29.2536 -1.00407e-18 0.0932294 1.49959e-12
29.2546 -1.01738e-18 0.0932294 2.2646e-12
29.2556 -9.8521e-19 0.0932294 -5.29563e-13
29.2565 -9.8999e-19 0.0932294 -2.69384e-12
29.2575 -9.97612e-19 0.0932294 -4.30443e-12
29.2585 -1.01945e-18 0.0932294 -5.4469e-12
29.2595 -1.00149e-18 0.0932294 -6.19269e-12
29.2605 -1.0489e-18 0.0932294 -6.6058e-12
29.2615 -1.06647e-18 0.0932294 -6.73623e-12
29.2625 -1.09541e-18 0.0932294 -6.62772e-12
29.2635 -1.11582e-18 0.0932294 -6.31871e-12
29.2645 -1.10355e-18 0.0932294 -5.83824e-12
29.2655 -1.11401e-18 0.0932294 -5.21882e-12
29.2665 -1.11026e-18 0.0932294 -4.48154e-12
29.2675 -1.09515e-18 0.0932294 -3.65014e-12
29.2685 -8.75397e-19 0.0932294 -6.38167e-12
29.2695 -9.31336e-19 0.0932294 -8.4838e-12
29.2705 -9.04852e-19 0.0932294 -1.00385e-11
29.2715 -9.21001e-19 0.0932294 -1.11267e-11
29.2725 -9.74098e-19 0.0932294 -1.18216e-11
29.2735 -1.00019e-18 0.0932294 -1.21802e-11
29.2745 -1.00213e-18 0.0932294 -1.2257e-11
29.2755 -1.09502e-18 0.0932294 -8.45979e-12
29.2765 -1.08132e-18 0.0932294 -5.01372e-12
29.2775 -1.07189e-18 0.0932294 -1.89348e-12
29.2785 -1.09373e-18 0.0932294 9.48716e-13
29.2795 -1.08145e-18 0.0932294 3.55102e-12
29.2805 -1.09476e-18 0.0932294 5.94904e-12
29.2815 -1.06685e-18 0.0932294 8.17325e-12
29.2825 -1.08158e-18 0.0932294 1.02431e-11
29.2835 -9.59885e-19 0.0932294 8.53584e-12
29.2845 -9.68928e-19 0.0932294 7.27677e-12
29.2855 -9.52392e-19 0.0932294 6.41044e-12
29.2865 -9.54329e-19 0.0932294 5.8738e-12
29.2875 -9.66215e-19 0.0932294 5.61763e-12
29.2885 -9.85205e-19 0.0932294 5.59789e-12
29.2895 -9.85722e-19 0.0932294 5.77402e-12
29.2905 -9.81975e-19 0.0932294 6.11517e-12
29.2915 -1.00239e-18 0.0932294 6.59115e-12
29.2925 -9.91535e-19 0.0932294 7.18378e-12
29.2935 -1.04179e-18 0.0932294 7.86986e-12
29.2945 -1.04941e-18 0.0932294 8.63627e-12
29.2955 -9.94506e-19 0.0932294 9.46986e-12
29.2965 -9.85075e-19 0.0932294 6.7169e-12
29.2975 -9.98381e-19 0.0932294 4.57442e-12
29.2985 -1.03158e-18 0.0932294 2.96547e-12
29.2995 -1.01505e-18 0.0932294 1.80761e-12
29.3005 -1.05109e-18 0.0932294 1.03499e-12
29.3015 -1.04166e-18 0.0932294 5.85491e-13
29.3025 -1.08481e-18 0.0932294 4.08814e-13
29.3035 -1.0839e-18 0.0932294 4.59059e-13
29.3045 -1.07447e-18 0.0932294 7.03646e-13
29.3055 -1.07073e-18 0.0932294 1.10895e-12
29.3065 -1.08119e-18 0.0932294 1.6491e-12
29.3075 -1.06039e-18 0.0932294 2.30291e-12
29.3085 -1.07086e-18 0.0932294 3.05225e-12
29.3095 -1.17227e-18 0.0932294 2.39127e-13
29.3105 -1.15715e-18 0.0932294 -1.94116e-12
29.3115 -1.12925e-18 0.0932294 -3.569e-12
29.3125 -1.12266e-18 0.0932294 -4.72881e-12
29.3135 -1.08054e-18 0.0932294 -5.49005e-12
29.3145 -1.07822e-18 0.0932294 -5.91413e-12
29.3155 -1.04747e-18 0.0932294 -6.05646e-12
29.3165 -1.08209e-18 0.0932294 -5.96064e-12
29.3175 -1.07266e-18 0.0932294 -5.66494e-12
29.3185 -1.09165e-18 0.0932294 -5.19922e-12
29.3195 -1.06659e-18 0.0932294 -4.59668e-12
29.3205 -1.10406e-18 0.0932294 -3.87899e-12
29.3215 -1.08752e-18 0.0932294 -3.06655e-12
29.3225 -1.00277e-18 0.0932294 -5.81362e-12
29.3235 -1.03597e-18 0.0932294 -7.93026e-12
29.3245 -1.05638e-18 0.0932294 -9.4938e-12
29.3255 -1.06543e-18 0.0932294 -1.05908e-11
29.3265 -1.11852e-18 0.0932294 -1.12945e-11
29.3275 -1.12757e-18 0.0932294 -1.16665e-11
29.3285 -1.22756e-18 0.0932294 -8.11911e-12
29.3295 -1.1826e-18 0.0932294 -4.88379e-12
29.3305 -1.15612e-18 0.0932294 -1.94092e-12
29.3315 -1.15237e-18 0.0932294 7.50553e-13
29.3325 -1.12162e-18 0.0932294 3.22592e-12
29.3335 -1.11646e-18 0.0932294 5.51069e-12
29.3345 -1.0786e-18 0.0932294 7.63155e-12
29.3355 -1.0777e-18 0.0932294 9.60669e-12
29.3365 -9.63108e-19 0.0932294 7.81875e-12
29.3375 -9.4515e-19 0.0932294 6.48452e-12
29.3385 -9.55614e-19 0.0932294 5.55446e-12
29.3395 -9.57552e-19 0.0932294 4.96769e-12
29.3405 -9.83648e-19 0.0932294 4.673e-12
29.3415 -9.99797e-19 0.0932294 4.62175e-12
29.3425 -1.00031e-18 0.0932294 4.77521e-12
29.3435 -1.01078e-18 0.0932294 5.09833e-12
29.3445 -9.72925e-19 0.0932294 5.56214e-12
29.3455 -9.64915e-19 0.0932294 6.14661e-12
29.3465 -9.85327e-19 0.0932294 6.8327e-12
29.3475 -1.00005e-18 0.0932294 7.60029e-12
29.3485 -9.84939e-19 0.0932294 8.43224e-12
29.3495 -1.0153e-18 0.0932294 5.68285e-12
29.3505 -1.00729e-18 0.0932294 3.54456e-12
29.3515 -9.7512e-19 0.0932294 1.94027e-12
29.3525 -1.03674e-18 0.0932294 7.88422e-13
29.3535 -1.0131e-18 0.0932294 2.00922e-14
29.3545 -1.0392e-18 0.0932294 -4.22788e-13
29.3555 -1.03971e-18 0.0932294 -5.92793e-13
29.3565 -1.04165e-18 0.0932294 -5.33951e-13
29.3575 -1.03364e-18 0.0932294 -2.82015e-13
29.3585 -1.0569e-18 0.0932294 1.31469e-13
29.3595 -1.07873e-18 0.0932294 6.7762e-13
29.3605 -1.06219e-18 0.0932294 1.33843e-12
29.3615 -1.0286e-18 0.0932294 2.0956e-12
29.3625 -1.06323e-18 0.0932294 -7.05201e-13
29.3635 -1.11206e-18 0.0932294 -2.87416e-12
29.3645 -1.08984e-18 0.0932294 -4.49156e-12
29.3655 -1.09462e-18 0.0932294 -5.64265e-12
29.3665 -1.08803e-18 0.0932294 -6.3976e-12
29.3675 -1.08997e-18 0.0932294 -6.81838e-12
29.3685 -1.11038e-18 0.0932294 -6.95617e-12
29.3695 -1.10948e-18 0.0932294 -6.8557e-12
29.3705 -1.10289e-18 0.0932294 -6.55717e-12
29.3715 -1.04088e-18 0.0932294 -6.08828e-12
29.3725 -1.05418e-18 0.0932294 -5.47942e-12
29.3735 -1.06322e-18 0.0932294 -4.75276e-12
29.3745 -1.04953e-18 0.0932294 -3.92726e-12
29.3755 -8.99412e-19 0.0932294 -6.66068e-12
29.3765 -8.97087e-19 0.0932294 -8.76132e-12
29.3775 -9.31709e-19 0.0932294 -1.03107e-11
29.3785 -9.59227e-19 0.0932294 -1.13933e-11
29.3795 -1.01943e-18 0.0932294 -1.20843e-11
29.3805 -1.04979e-18 0.0932294 -1.24451e-11
29.3815 -1.07731e-18 0.0932294 -1.25244e-11
29.3825 -1.19577e-18 0.0932294 -8.72547e-12
29.3835 -1.13945e-18 0.0932294 -5.27579e-12
29.3845 -1.12859e-18 0.0932294 -2.15233e-12
29.3855 -1.13622e-18 0.0932294 6.92751e-13
29.3865 -1.11968e-18 0.0932294 3.29765e-12
29.3875 -1.14293e-18 0.0932294 5.69325e-12
29.3885 -1.1605e-18 0.0932294 7.90988e-12
29.3895 -1.14823e-18 0.0932294 9.97069e-12
29.3905 -1.04501e-18 0.0932294 8.25783e-12
29.3915 -1.0441e-18 0.0932294 6.98956e-12
29.3925 -1.04036e-18 0.0932294 6.12046e-12
29.3935 -1.01529e-18 0.0932294 5.58365e-12
29.3945 -1.01865e-18 0.0932294 5.33044e-12
29.3955 -1.04191e-18 0.0932294 5.31155e-12
29.3965 -1.05521e-18 0.0932294 5.49338e-12
29.3975 -1.05004e-18 0.0932294 5.84147e-12
29.3985 -1.01788e-18 0.0932294 6.33016e-12
29.3995 -1.0255e-18 0.0932294 6.93464e-12
29.4005 -1.02459e-18 0.0932294 7.63847e-12
29.4015 -1.05211e-18 0.0932294 8.4247e-12
29.4025 -1.05121e-18 0.0932294 9.27695e-12
29.4035 -1.02757e-18 0.0932294 6.54447e-12
29.4045 -9.88291e-19 0.0932294 4.41922e-12
29.4055 -9.61807e-19 0.0932294 2.82659e-12
29.4065 -1.01348e-18 0.0932294 1.69091e-12
29.4075 -1.00405e-18 0.0932294 9.37762e-13
29.4085 -1.01167e-18 0.0932294 5.11093e-13
29.4095 -9.86611e-19 0.0932294 3.54323e-13
29.4105 -9.95654e-19 0.0932294 4.29556e-13
29.4115 -9.90487e-19 0.0932294 6.95761e-13
29.4125 -1.01232e-18 0.0932294 1.12738e-12
29.4135 -1.02421e-18 0.0932294 1.69585e-12
29.4145 -1.06735e-18 0.0932294 2.37674e-12
29.4155 -1.05082e-18 0.0932294 3.15015e-12
29.4165 -1.19344e-18 0.0932294 3.58478e-13
29.4175 -1.21528e-18 0.0932294 -1.80355e-12
29.4185 -1.19874e-18 0.0932294 -3.41684e-12
29.4195 -1.19499e-18 0.0932294 -4.56334e-12
29.4205 -1.19551e-18 0.0932294 -5.31426e-12
29.4215 -1.18608e-18 0.0932294 -5.72771e-12
29.4225 -1.20365e-18 0.0932294 -5.86012e-12
29.4235 -1.18711e-18 0.0932294 -5.75501e-12
29.4245 -1.172e-18 0.0932294 -5.45056e-12
29.4255 -1.17109e-18 0.0932294 -4.97658e-12
29.4265 -1.14177e-18 0.0932294 -4.36241e-12
29.4275 -1.11955e-18 0.0932294 -3.63025e-12
29.4285 -1.09022e-18 0.0932294 -2.80293e-12
29.4295 -9.47206e-19 0.0932294 -5.53572e-12
29.4305 -9.54828e-19 0.0932294 -7.64149e-12
29.4315 -9.61029e-19 0.0932294 -9.19709e-12
29.4325 -9.89968e-19 0.0932294 -1.02867e-11
29.4335 -1.0317e-18 0.0932294 -1.09807e-11
29.4345 -9.68264e-19 0.0932294 -1.13372e-11
29.4355 -9.85833e-19 0.0932294 -1.14129e-11
29.4365 -9.82087e-19 0.0932294 -1.12494e-11
29.4375 -1.27393e-18 0.0932294 -7.24579e-12
29.4384 -1.26592e-18 0.0932294 -3.62217e-12
29.4394 -1.26927e-18 0.0932294 -3.47269e-13
29.4404 -1.30248e-18 0.0932294 2.62706e-12
29.4414 -1.27315e-18 0.0932294 5.34504e-12
29.4424 -1.27225e-18 0.0932294 7.84078e-12
29.4434 -1.2486e-18 0.0932294 1.01426e-11
29.4444 -1.08854e-18 0.0932294 8.63708e-12
29.4454 -1.06916e-18 0.0932294 7.55109e-12
29.4464 -1.03415e-18 0.0932294 6.83605e-12
29.4474 -1.03324e-18 0.0932294 6.43389e-12
29.4484 -1.04797e-18 0.0932294 6.29579e-12
29.4494 -1.06554e-18 0.0932294 6.37811e-12
29.4504 -1.05043e-18 0.0932294 6.64445e-12
29.4514 -1.05947e-18 0.0932294 7.06656e-12
29.4524 -1.06851e-18 0.0932294 7.61549e-12
29.4534 -1.06335e-18 0.0932294 8.27321e-12
29.4544 -1.05391e-18 0.0932294 9.0195e-12
29.4554 -1.07148e-18 0.0932294 9.83995e-12
29.4564 -1.03505e-18 0.0932294 1.07175e-11
29.4574 -9.07671e-19 0.0932294 7.99605e-12
29.4584 -9.20978e-19 0.0932294 5.8736e-12
29.4594 -9.21495e-19 0.0932294 4.27683e-12
29.4604 -9.34801e-19 0.0932294 3.12641e-12
29.4614 -9.70845e-19 0.0932294 2.3563e-12
29.4624 -9.78467e-19 0.0932294 1.90703e-12
29.4634 -1.00456e-18 0.0932294 1.72866e-12
29.4644 -1.00224e-18 0.0932294 1.77847e-12
29.4654 -1.02691e-18 0.0932294 2.02367e-12
29.4664 -1.03453e-18 0.0932294 2.43239e-12
29.4674 -1.06205e-18 0.0932294 2.97639e-12
29.4684 -1.05973e-18 0.0932294 3.63156e-12
29.4694 -1.07588e-18 0.0932294 4.38301e-12
29.4704 -1.11476e-18 0.0932294 1.57642e-12
29.4714 -1.10107e-18 0.0932294 -6.03104e-13
29.4724 -1.09306e-18 0.0932294 -2.23319e-12
29.4734 -1.07652e-18 0.0932294 -3.393e-12
29.4744 -1.09125e-18 0.0932294 -4.15519e-12
29.4754 -1.09034e-18 0.0932294 -4.58007e-12
29.4764 -1.07665e-18 0.0932294 -4.72213e-12
29.4774 -1.02885e-18 0.0932294 -4.62134e-12
29.4784 -1.01373e-18 0.0932294 -4.32049e-12
29.4794 -1.02278e-18 0.0932294 -3.84856e-12
29.4804 -1.01619e-18 0.0932294 -3.23703e-12
29.4814 -1.03944e-18 0.0932294 -2.50706e-12
29.4824 -1.07833e-18 0.0932294 -1.68057e-12
29.4834 -9.8079e-19 0.0932294 -4.41306e-12
29.4844 -9.92675e-19 0.0932294 -6.51663e-12
29.4854 -1.02303e-18 0.0932294 -8.07126e-12
29.4864 -1.04629e-18 0.0932294 -9.15911e-12
29.4874 -1.02691e-18 0.0932294 -9.8553e-12
29.4884 -1.0459e-18 0.0932294 -1.02156e-11
29.4894 -1.04926e-18 0.0932294 -1.02896e-11
29.4904 -1.04836e-18 0.0932294 -1.01219e-11
29.4914 -1.07303e-18 0.0932294 -9.75327e-12
29.4924 -1.05649e-18 0.0932294 -9.21591e-12
29.4934 -1.09822e-18 0.0932294 -8.53442e-12
29.4944 -1.25364e-18 0.0932294 -4.09785e-12
29.4954 -1.22573e-18 0.0932294 -1.15038e-13
29.4964 -1.22341e-18 0.0932294 3.45412e-12
29.4974 -1.17845e-18 0.0932294 6.66729e-12
29.4984 -1.08802e-18 0.0932294 5.93529e-12
29.4994 -1.10701e-18 0.0932294 5.5038e-12
29.5004 -1.10184e-18 0.0932294 5.33949e-12
29.5014 -1.08388e-18 0.0932294 5.40306e-12
29.5024 -1.08298e-18 0.0932294 5.66079e-12
29.5034 -1.07639e-18 0.0932294 6.08003e-12
29.5044 -1.06838e-18 0.0932294 6.63473e-12
29.5054 -1.076e-18 0.0932294 7.30262e-12
29.5064 -1.09073e-18 0.0932294 8.06086e-12
29.5074 -1.10119e-18 0.0932294 8.89663e-12
29.5084 -1.08324e-18 0.0932294 9.79705e-12
29.5094 -1.05817e-18 0.0932294 1.07483e-11
29.5104 -1.07574e-18 0.0932294 1.17403e-11
29.5114 -1.04784e-18 0.0932294 9.12424e-12
29.5124 -1.02704e-18 0.0932294 7.09629e-12
29.5134 -1.02898e-18 0.0932294 5.58559e-12
29.5144 -1.06502e-18 0.0932294 4.51014e-12
29.5154 -1.11669e-18 0.0932294 3.80257e-12
29.5164 -1.13569e-18 0.0932294 3.40808e-12
29.5174 -1.12341e-18 0.0932294 3.27593e-12
29.5184 -1.08414e-18 0.0932294 3.36935e-12
29.5194 -1.07755e-18 0.0932294 3.65115e-12
29.5204 -1.06812e-18 0.0932294 4.09328e-12
29.5214 -1.08427e-18 0.0932294 4.66985e-12
29.5224 -1.11747e-18 0.0932294 5.3587e-12
29.5234 -1.10093e-18 0.0932294 6.13897e-12
29.5244 -1.12987e-18 0.0932294 3.35704e-12
29.5254 -1.11618e-18 0.0932294 1.19955e-12
29.5264 -1.09111e-18 0.0932294 -4.11715e-13
29.5274 -1.08168e-18 0.0932294 -1.55641e-12
29.5284 -1.07083e-18 0.0932294 -2.30951e-12
29.5294 -1.05145e-18 0.0932294 -2.72755e-12
29.5304 -1.0406e-18 0.0932294 -2.86086e-12
29.5314 -1.05959e-18 0.0932294 -2.75733e-12
29.5324 -1.03737e-18 0.0932294 -2.45313e-12
29.5334 -9.99519e-19 0.0932294 -1.97924e-12
29.5344 -9.98614e-19 0.0932294 -1.36406e-12
29.5354 -1.00766e-18 0.0932294 -6.3474e-13
29.5364 -1.02523e-18 0.0932294 1.93178e-13
29.5374 -1.13375e-18 0.0932294 -2.54183e-12
29.5384 -1.10584e-18 0.0932294 -4.64649e-12
29.5394 -1.0822e-18 0.0932294 -6.20006e-12
29.5404 -1.09551e-18 0.0932294 -7.28691e-12
29.5414 -1.08892e-18 0.0932294 -7.97934e-12
29.5424 -1.06812e-18 0.0932294 -8.33637e-12
29.5434 -1.07574e-18 0.0932294 -8.4095e-12
29.5444 -1.08194e-18 0.0932294 -8.24379e-12
29.5454 -1.11372e-18 0.0932294 -7.87778e-12
29.5464 -1.11566e-18 0.0932294 -7.34444e-12
29.5474 -1.13039e-18 0.0932294 -6.6691e-12
29.5484 -1.08685e-18 0.0932294 -5.87822e-12
29.5494 -1.09731e-18 0.0932294 -4.98677e-12
29.5504 -1.04809e-18 0.0932294 -4.01899e-12
29.5514 -9.76134e-19 0.0932294 -6.62282e-12
29.5524 -9.92283e-19 0.0932294 -8.60772e-12
29.5534 -1.02691e-18 0.0932294 -1.00486e-11
29.5544 -1.06721e-18 0.0932294 -1.10328e-11
29.5554 -1.07483e-18 0.0932294 -1.16294e-11
29.5564 -1.09525e-18 0.0932294 -1.18985e-11
29.5574 -1.22935e-18 0.0932294 -8.25466e-12
29.5584 -1.21991e-18 0.0932294 -4.92877e-12
29.5594 -1.18917e-18 0.0932294 -1.90329e-12
29.5604 -1.18258e-18 0.0932294 8.65772e-13
29.5614 -1.15752e-18 0.0932294 3.41336e-12
29.5624 -1.15235e-18 0.0932294 5.76659e-12
29.5634 -1.16139e-18 0.0932294 7.95258e-12
29.5644 -1.16475e-18 0.0932294 9.98893e-12
29.5654 -1.00895e-18 0.0932294 8.2559e-12
29.5664 -1.03789e-18 0.0932294 6.97111e-12
29.5674 -1.00003e-18 0.0932294 6.08861e-12
29.5684 -1.0105e-18 0.0932294 5.54297e-12
29.5694 -1.02522e-18 0.0932294 5.28387e-12
29.5704 -1.06411e-18 0.0932294 5.2644e-12
29.5714 -1.09021e-18 0.0932294 5.44825e-12
29.5724 -1.08362e-18 0.0932294 5.8053e-12
29.5734 -1.05713e-18 0.0932294 6.30687e-12
29.5744 -1.05907e-18 0.0932294 6.92654e-12
29.5754 -1.05959e-18 0.0932294 7.64747e-12
29.5764 -1.03879e-18 0.0932294 8.44953e-12
29.5774 -1.00236e-18 0.0932294 9.31838e-12
29.5784 -8.29502e-19 0.0932294 6.60787e-12
29.5794 -8.42808e-19 0.0932294 4.50527e-12
29.5804 -8.46167e-19 0.0932294 2.93958e-12
29.5814 -8.76527e-19 0.0932294 1.82586e-12
29.5824 -8.92675e-19 0.0932294 1.09801e-12
29.5834 -9.07403e-19 0.0932294 6.96541e-13
29.5844 -9.27815e-19 0.0932294 5.67675e-13
29.5854 -9.69543e-19 0.0932294 6.73027e-13
29.5864 -9.92797e-19 0.0932294 9.73044e-13
29.5874 -1.00752e-18 0.0932294 1.43866e-12
29.5884 -9.88146e-19 0.0932294 2.04498e-12
29.5894 -1.00572e-18 0.0932294 2.76689e-12
29.5904 -9.99127e-19 0.0932294 3.58863e-12
29.5914 -1.01528e-18 0.0932294 8.53259e-13
29.5924 -1.01437e-18 0.0932294 -1.25351e-12
29.5934 -1.03763e-18 0.0932294 -2.81257e-12
29.5944 -1.02677e-18 0.0932294 -3.90585e-12
29.5954 -1.04008e-18 0.0932294 -4.60643e-12
29.5964 -1.06049e-18 0.0932294 -4.9702e-12
29.5974 -1.05674e-18 0.0932294 -5.05075e-12
29.5984 -1.09989e-18 0.0932294 -4.89396e-12
29.5994 -1.09899e-18 0.0932294 -4.53623e-12
29.6004 -1.08387e-18 0.0932294 -4.00774e-12
29.6014 -1.06734e-18 0.0932294 -3.34006e-12
29.6024 -1.05222e-18 0.0932294 -2.55539e-12
29.6034 -1.05132e-18 0.0932294 -1.6746e-12
29.6044 -9.36727e-19 0.0932294 -4.35231e-12
29.6054 -9.64244e-19 0.0932294 -6.39893e-12
29.6064 -1.01166e-18 0.0932294 -7.89588e-12
29.6074 -9.97963e-19 0.0932294 -8.92746e-12
29.6084 -9.729e-19 0.0932294 -9.56589e-12
29.6094 -9.67732e-19 0.0932294 -9.87299e-12
29.6104 -9.39827e-19 0.0932294 -9.90069e-12
29.6114 -9.40344e-19 0.0932294 -9.6906e-12
29.6124 -9.42282e-19 0.0932294 -9.28025e-12
29.6134 -9.35693e-19 0.0932294 -8.70082e-12
29.6144 -9.70316e-19 0.0932294 -7.97993e-12
